phase,method_slug,method_name,instance_slug,instance_name,seed,rank,candidate_id,layout_id,layout_signature,archive_entry_index,archive_key,source_generation,source_candidate_index,run_folder,archive_index_path,archive_npz_path,candidates_csv_path,storage_cells,pick_faces,interior_deep_storage_cells,interior_deep_storage_share,retrieval_penalty,retrieval_penalty_inventory,mean_depth,max_depth,largest_block_size,pick_face_density,pallet_slot_capacity,door_connectivity_index,access_anchor_connectivity_index,is_feasible,objective_vector,layout_load_status,layout_load_warning
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,110,3,11,final_rank_03_layout_002,0cf129bcce89e5f8a26de7d155210a53886c00dc,14,final_rank_03_layout_002,1,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s110/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_110/candidates.csv,680,262,418,0.614705882,576,576,2.004411765,5,207,0.385294118,5440,1,1,,"[418,576.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,0,5,final_rank_00_layout_001,31618e0fa9e7ba38a349d70c4dff96d8a35cbd09,4,final_rank_00_layout_001,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,600,256,344,0.573333333,444,444,1.881666667,5,111,0.426666667,4800,1,1,,"[344,444.0,256]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,0,18,final_rank_00_layout_003,fc0563743447995c195c8e655d4713bfa38a660a,22,final_rank_00_layout_003,8,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,608,261,347,0.570723684,509,509,1.988486842,5,119,0.429276316,4864,1,1,,"[347,509.0,261]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,0,24,final_rank_00_layout_002,fc4825140fa5e2560776b4b932f5ef46c1588f36,12,final_rank_00_layout_002,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,472,472,1.85,4,155,0.385294118,5440,1,1,,"[418,472.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,6,final_rank_01_layout_005,fa8b3ae6d34a080b7f0477f81e4f7a7c987ebe2e,5,final_rank_01_layout_005,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,600,256,344,0.573333333,522,522,1.931666667,6,111,0.426666667,4800,1,1,,"[344,522.0,256]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,17,final_rank_01_layout_010,5855b7a2ce0f7102686a835ce8b745d34e7270fe,21,final_rank_01_layout_010,8,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,608,261,347,0.570723684,539,539,2.039473684,5,119,0.429276316,4864,1,1,,"[347,539.0,261]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,20,final_rank_01_layout_009,c31e5af53b1ab973249c91c35b02a53fe27d43b5,19,final_rank_01_layout_009,3,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,640,243,397,0.6203125,467,467,1.9296875,5,103,0.3796875,5120,1,1,,"[397,467.0,243]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,11,final_rank_01_layout_006,334779b46d5c288ee3031362a71af20db7b63dd5,7,final_rank_01_layout_006,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,524,524,1.966176471,5,207,0.385294118,5440,1,1,,"[418,524.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,13,final_rank_01_layout_007,8f2926ac3d427dac9f2e22e7dbb4782d03fe71f9,9,final_rank_01_layout_007,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,524,524,1.966176471,5,207,0.385294118,5440,1,1,,"[418,524.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,25,final_rank_01_layout_008,c3a8d798cccc0ae6137f5d1801f12286f82d75a7,13,final_rank_01_layout_008,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,524,524,1.888235294,4,181,0.385294118,5440,1,1,,"[418,524.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,1,final_rank_01_layout_001,9baad5a6d6d08df213ec54891109e23b1069a9a5,0,final_rank_01_layout_001,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,684,260,424,0.619883041,484,484,1.862573099,4,168,0.380116959,5472,1,1,,"[424,484.0,260]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,2,final_rank_01_layout_002,7ea492661f4a7d780540a41c5bfc758906148e19,1,final_rank_01_layout_002,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,684,260,424,0.619883041,484,484,1.862573099,4,168,0.380116959,5472,1,1,,"[424,484.0,260]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,3,final_rank_01_layout_003,59c55a28d53f47701301421f850890ad1de7d63b,2,final_rank_01_layout_003,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,684,260,424,0.619883041,484,484,1.862573099,4,168,0.380116959,5472,1,1,,"[424,484.0,260]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,1,4,final_rank_01_layout_004,6732d5258a9313035bead181283e041def90bbb2,3,final_rank_01_layout_004,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,684,260,424,0.619883041,484,484,1.862573099,4,168,0.380116959,5472,1,1,,"[424,484.0,260]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,20,final_rank_02_layout_007,57debfbcb33569e7a9d11cf7896db530f119ad92,24,final_rank_02_layout_007,8,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,608,261,347,0.570723684,565,565,2.001644737,5,119,0.429276316,4864,1,1,,"[347,565.0,261]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,6,final_rank_02_layout_005,04b9835ae17dcf7a9c8af907330db39e1d2fb2b9,17,final_rank_02_layout_005,2,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,624,252,372,0.596153846,534,534,1.956730769,5,111,0.403846154,4992,1,1,,"[372,534.0,252]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,19,final_rank_02_layout_006,6b741b69cafdf845076912c9118d6404ec3124cc,18,final_rank_02_layout_006,3,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,640,243,397,0.6203125,493,493,1.971875,5,103,0.3796875,5120,1,1,,"[397,493.0,243]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,13,final_rank_02_layout_003,3ab80a1d8e68880e815ad780c83cfc2449e7f93f,14,final_rank_02_layout_003,1,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,648,237,411,0.634259259,490,490,1.964506173,5,103,0.365740741,5184,1,1,,"[411,490.0,237]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,14,final_rank_02_layout_004,451b31cd7494c0e29ac39737991e84853f054397,15,final_rank_02_layout_004,1,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,648,237,411,0.634259259,490,490,1.970679012,5,103,0.365740741,5184,1,1,,"[411,490.0,237]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,10,final_rank_02_layout_001,67a6f4f8f954f77d80a9f7aeff15d9041dc361bd,6,final_rank_02_layout_001,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,576,576,2.082352941,5,207,0.385294118,5440,1,1,,"[418,576.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,2,12,final_rank_02_layout_002,0cf129bcce89e5f8a26de7d155210a53886c00dc,8,final_rank_02_layout_002,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,680,262,418,0.614705882,576,576,2.004411765,5,207,0.385294118,5440,1,1,,"[418,576.0,262]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,3,19,final_rank_03_layout_005,08dfdb08ca75b8739e2c3ffebea5b42db822e898,23,final_rank_03_layout_005,8,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,608,261,347,0.570723684,595,595,2.052631579,5,119,0.429276316,4864,1,1,,"[347,595.0,261]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,3,5,final_rank_03_layout_003,8498d8f1059034f9f144b058e7e18d5585555d05,16,final_rank_03_layout_003,2,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,624,252,372,0.596153846,562,562,2.003205128,5,111,0.403846154,4992,1,1,,"[372,562.0,252]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,3,14,final_rank_03_layout_001,08ee812bc396556b6550be0bd82f9266dcd2fe55,10,final_rank_03_layout_001,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,632,246,386,0.610759494,550,550,1.988924051,5,111,0.389240506,5056,1,1,,"[386,550.0,246]",loaded,
p11,nsga2,proposed_nsga2_bs,KOV_WH_N_AW4,Gyorgy-KOVACS_WH_Narrow_AW_4,111,3,15,final_rank_03_layout_002,660d9dab711cc8220a7c4152b9d81284ad744a59,11,final_rank_03_layout_002,0,,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts_index.json,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/final_ranked_layouts.npz,revision_30seed_final_clean_run/p11/nsga2/profile__p11__nsga2__KOV_WH_N_AW4__s111/runs/Gyorgy-KOVACS_WH_Narrow_AW_4/seed_111/candidates.csv,632,246,386,0.610759494,550,550,1.995253165,5,111,0.389240506,5056,1,1,,"[386,550.0,246]",loaded,
